X,budget,company,country,director,genre,gross,name,rating,release_month,runtime,score,star,votes,writer,year,budget_missing,region,direc_freq,comp_freq,season,id,afinn_score,sentiment_best,writer_count,writer_popularity,director_count,director_popularity,star_count,star_popularity
374,12000000,Nelvana,Canada,Hugh Wilson,Comedy,16337355,Burglar,R,3,103,5,Whoopi Goldberg,3453,Lawrence Block,1987,1,North America,1.791759469228055,1.0986122886681098,Spring,374,0,0,3,4,5,3,12,4
375,12000000,Kings Road Entertainment,USA,Phil Alden Robinson,Comedy,999382,In the Mood,PG-13,9,98,6.1,Patrick Dempsey,778,Robert Kosberg,1987,1,North America,1.6094379124341003,2.3978952727983707,Fall,375,0,0,1,1,4,3,8,3
376,12000000,Brooksfilms,UK,David Hugh Jones,Biography,1083486,84 Charing Cross Road,PG,2,100,7.5,Anne Bancroft,6285,Helene Hanff,1987,1,Western Europe,1.0986122886681098,1.9459101490553132,Winter,376,0,0,1,1,2,2,2,2
377,100000,Silent Night Releasing Corporation,USA,Lee Harry,Horror,154323,"Silent Night, Deadly Night 2",R,4,88,3.5,Eric Freeman,4329,Michael Hickey,1987,0,North America,0.6931471805599453,0.6931471805599453,Spring,377,0,0,1,1,1,1,1,1
378,12000000,Cineplex-Odeon Films,UK,Tony Bill,Crime,969205,Five Corners,R,5,90,6.3,Jodie Foster,2584,John Patrick Shanley,1987,1,Western Europe,1.791759469228055,2.3978952727983707,Spring,378,0,0,6,5,5,3,11,4
379,8000000,De Laurentiis Entertainment Group (DEG),USA,Tom McLoughlin,Comedy,1988962,Date with an Angel,PG,11,105,5.8,Phoebe Cates,2163,Tom McLoughlin,1987,0,North America,1.0986122886681098,2.995732273553991,Fall,379,0,0,2,3,2,2,5,3
380,5800000,In-Cine Compañía Industrial Cinematográfica,USA,Alex Cox,Biography,257043,Walker,R,12,94,6.6,Ed Harris,2684,Rudy Wurlitzer,1987,0,North America,1.3862943611198906,0.6931471805599453,Winter,380,0,0,1,1,3,2,6,3
381,12000000,Cinetel Films,USA,Larry Cohen,Adventure,626724,Deadly Illusion,R,10,87,4.7,Billy Dee Williams,233,Larry Cohen,1987,1,North America,1.0986122886681098,2.4849066497880004,Fall,381,0,0,8,5,2,2,1,1
382,12000000,Zenith Entertainment,UK,Wayne Wang,Mystery,406881,Slam Dance,R,10,92,5.3,Tom Hulce,1129,Don Keith Opper,1987,1,Western Europe,2.1972245773362196,1.0986122886681098,Fall,382,-2,-2,1,1,8,4,3,2
383,19000000,TriStar Pictures,USA,Roger Young,Action,2228951,The Squeeze,PG-13,7,101,4.6,Michael Keaton,770,Daniel Taplitz,1987,0,North America,0.6931471805599453,4.454347296253507,Summer,383,0,0,2,3,1,1,18,5
384,12000000,British Screen Productions,UK,Terry Jones,Comedy,1744164,Personal Services,R,5,105,6.4,Julie Walters,1031,David Leland,1987,1,Western Europe,1.3862943611198906,2.5649493574615367,Spring,384,0,0,2,3,3,2,2,2
385,5000000,Golan-Globus Productions,USA,Peter R. Hunt,Action,6075793,Assassination,PG-13,1,88,5.1,Charles Bronson,2255,Richard Sale,1987,0,North America,0.6931471805599453,2.6390573296152584,Winter,385,-3,-3,1,1,1,1,6,3
386,75000,Titan Productions,USA,David DeCoteau,Horror,13133,Creepozoids,R,10,72,3.5,Linnea Quigley,1447,Dave Eisenstark,1987,0,North America,0.6931471805599453,0.6931471805599453,Fall,386,0,0,1,1,1,1,1,1
387,12000000,Great American Films Limited Partnership,USA,Abel Ferrara,Crime,1262091,China Girl,R,9,90,6.1,James Russo,1214,Nicholas St. John,1987,1,North America,2.1972245773362196,1.6094379124341003,Fall,387,0,0,5,5,8,4,1,1
388,12000000,TriStar Pictures,USA,Robert Benton,Comedy,5669831,Nadine,PG,8,83,5.5,Jeff Bridges,3267,Robert Benton,1987,0,North America,1.9459101490553132,4.454347296253507,Summer,388,0,0,2,3,6,4,21,5
389,12000000,Metro-Goldwyn-Mayer (MGM),USA,Arthur Penn,Drama,2413427,Dead of Winter,R,2,100,6.3,Mary Steenburgen,2694,Marc Shmuger,1987,1,North America,0.6931471805599453,4.624972813284271,Winter,389,-3,-3,1,1,1,1,2,2
390,12000000,Seasonal Film Corporation,Hong Kong,Corey Yuen,Adventure,108154,"No Retreat, No Surrender 2",R,1,104,5.1,Loren Avedon,1209,Maria Elena Cellino,1987,1,East Asia,1.6094379124341003,1.0986122886681098,Winter,390,-3,-3,1,1,4,3,1,1
391,12000000,Cineplex-Odeon Films,USA,Paul Newman,Drama,895904,The Glass Menagerie,PG,1,134,7.2,Joanne Woodward,1699,Tennessee Williams,1987,1,North America,0.6931471805599453,2.3978952727983707,Winter,391,0,0,1,1,1,1,1,1
392,12000000,Luna Films,Spain,Bigas Luna,Horror,228789,Anguish,R,1,86,6.7,Zelda Rubinstein,2611,Bigas Luna,1987,1,Western Europe,1.0986122886681098,0.6931471805599453,Winter,392,-3,-3,1,1,2,2,1,1
393,12000000,Channel Four Films,UK,Pat O'Connor,Drama,443524,A Month in the Country,PG,12,96,7.2,Colin Firth,1038,J.L. Carr,1987,1,Western Europe,2.0794415416798357,3.332204510175204,Winter,393,0,0,1,1,7,4,12,4
394,1100000,Conquest Productions,USA,Jeff Burr,Action,1355728,From a Whisper to a Scream,R,9,99,6,Vincent Price,1489,C. Courtney Joyner,1987,0,North America,1.3862943611198906,0.6931471805599453,Fall,394,-2,-2,1,1,3,2,3,2
395,12000000,Touchstone Pictures,USA,Frank Perry,Comedy,20419446,Hello Again,PG,11,96,5.1,Shelley Long,2493,Susan Isaacs,1987,1,North America,0.6931471805599453,4.882801922586371,Fall,395,0,0,2,3,1,1,5,3
396,12000000,Sands,UK,Christine Edzard,Drama,1025228,Little Dorrit,G,10,357,7.5,Derek Jacobi,886,Charles Dickens,1987,1,Western Europe,0.6931471805599453,0.6931471805599453,Fall,396,0,0,5,5,1,1,2,2
397,12000000,Metro-Goldwyn-Mayer (MGM),USA,Melvin Frank,Comedy,460608,Walk Like a Man,PG,4,86,4.6,Christopher Lloyd,1174,Robert Klane,1987,1,North America,0.6931471805599453,4.624972813284271,Spring,397,2,2,4,4,1,1,2,2
398,5000000,Golan-Globus Productions,USA,Norman Mailer,Comedy,858250,Tough Guys Don't Dance,R,9,110,4.8,Ryan O'Neal,1025,Norman Mailer,1987,0,North America,0.6931471805599453,2.6390573296152584,Fall,398,0,0,1,1,1,1,2,2
399,12000000,Warner Bros.,USA,Michael Schultz,Comedy,10348437,Disorderlies,PG,8,86,4.8,Darren Robinson,1708,Mark Feldberg,1987,1,North America,1.0986122886681098,5.68697535633982,Summer,399,0,0,3,4,2,2,1,1
400,4000000,New World Entertainment Films,USA,Bill Condon,Drama,743445,"Sister, Sister",R,2,91,5.5,Eric Stoltz,695,Bill Condon,1987,0,North America,2.302585092994046,1.0986122886681098,Winter,400,0,0,3,4,9,5,7,3
401,12000000,Barry & Enright Productions,USA,Susan Seidelman,Comedy,1584970,Making Mr. Right,PG-13,4,98,5.3,John Malkovich,2101,Floyd Byars,1987,1,North America,1.3862943611198906,0.6931471805599453,Spring,401,0,0,2,3,3,2,4,3
402,12000000,Mrs. White's Productions,UK,Donald Cammell,Horror,225132,White of the Eye,R,5,100,6.4,David Keith,1342,China Kong,1987,1,Western Europe,0.6931471805599453,0.6931471805599453,Spring,402,0,0,1,1,1,1,2,2
403,12000000,New Century Entertainment Corporation,USA,Rick Rosenthal,Drama,2189047,Russkies,PG,11,100,5.6,Whip Hubley,1126,Sheldon Lettich,1987,1,North America,1.0986122886681098,1.3862943611198906,Fall,403,0,0,4,4,2,2,1,1
404,15000000,Cannon Group,USA,Jerry Belson,Comedy,5711976,Surrender,PG,10,105,5.4,Sally Field,692,Jerry Belson,1987,0,North America,0.6931471805599453,2.4849066497880004,Fall,404,0,0,2,3,1,1,6,3
405,12000000,Columbia Pictures Corporation,USA,Bill Forsyth,Comedy,1083282,Housekeeping,PG,1,116,7.3,Christine Lahti,1596,Marilynne Robinson,1987,1,North America,1.3862943611198906,5.117993812416755,Winter,405,0,0,1,1,3,2,2,2
406,12000000,Kennedy Miller Productions,Australia,John Duigan,Drama,213901,The Year My Voice Broke,PG-13,10,103,7.5,Noah Taylor,1647,John Duigan,1987,1,Oceania,2.1972245773362196,1.6094379124341003,Fall,406,-1,-1,4,4,8,4,2,2
407,13800000,DGS Productions,USA,Douglas Grossman,Crime,187920,Hell High,R,5,84,5,Maureen Mooney,464,Leo Evans,1989,1,North America,0.6931471805599453,0.6931471805599453,Spring,407,-4,-4,1,1,1,1,1,1
408,12000000,Alexandre Films,France,Diane Kurys,Drama,949451,A Man in Love,R,9,125,5.8,Peter Coyote,442,Diane Kurys,1987,1,Western Europe,1.0986122886681098,1.3862943611198906,Fall,408,3,3,2,3,2,2,3,2
409,12000000,De Laurentiis Entertainment Group (DEG),USA,Bob Clark,Comedy,9518342,From the Hip,PG,2,111,6.2,Judd Nelson,1826,Bob Clark,1987,1,North America,1.791759469228055,2.995732273553991,Winter,409,0,0,1,1,5,3,3,2
410,12000000,Northern,USA,Armyan Bernstein,Comedy,1025762,Cross My Heart,R,11,90,5.7,Martin Short,883,Armyan Bernstein,1987,1,North America,0.6931471805599453,0.6931471805599453,Fall,410,0,0,1,1,1,1,5,3
411,12000000,Lorimar Film Entertainment,USA,Robert Mandel,Adventure,3390043,Big Shots,PG-13,10,94,5.6,Ricky Busker,654,Joe Eszterhas,1987,1,North America,1.791759469228055,2.4849066497880004,Fall,411,1,1,8,5,5,3,1,1
412,14000000,Paramount Pictures,USA,Michael Apted,Comedy,20240502,Critical Condition,R,1,100,5.2,Richard Pryor,2453,Denis Hamill,1987,0,North America,2.6390573296152584,5.560681631015528,Winter,412,0,0,1,1,13,5,5,3
413,12000000,Cinetel Films,USA,Fred Olen Ray,Action,41174,Cyclone,R,6,89,4.4,Heather Thomas,692,Paul Garson,1987,1,North America,1.0986122886681098,2.4849066497880004,Summer,413,0,0,1,1,2,2,1,1
414,12000000,Kings Road Entertainment,USA,Paul Aaron,Comedy,2136381,Morgan Stewart's Coming Home,PG-13,2,100,5.4,Jon Cryer,768,Ken Hixon,1987,1,North America,0.6931471805599453,2.3978952727983707,Winter,414,0,0,2,3,1,1,2,2
415,12000000,Cinetel Films,USA,Dorothy Ann Puzo,Action,285885,Cold Steel,R,4,91,4.5,Brad Davis,592,Lisa M. Hansen,1987,1,North America,0.6931471805599453,2.4849066497880004,Spring,415,0,0,1,1,1,1,1,1
416,12000000,Cinema Group,USA,Ron Link,Comedy,21905,Zombie High,R,10,93,4.2,Virginia Madsen,716,Tim Doyle,1987,1,North America,0.6931471805599453,1.0986122886681098,Fall,416,0,0,1,1,1,1,3,2
417,12000000,Aljosha,Italy,Federico Fellini,Comedy,112560,Intervista,Not specified,11,100,7.1,Sergio Rubini,1926,Federico Fellini,1987,1,Western Europe,1.0986122886681098,0.6931471805599453,Fall,417,0,0,2,3,2,2,1,1
418,12000000,New Line Cinema,USA,Charlie Loventhal,Comedy,3922273,My Demon Lover,PG-13,4,90,4.6,Scott Valentine,945,Leslie Ray,1987,1,North America,0.6931471805599453,5.153291594497779,Spring,418,0,0,1,1,1,1,2,2
419,12000000,"Cannon Group, The",USA,David Irving,Fantasy,355253,Rumpelstiltskin,G,4,84,5.4,Amy Irving,444,Jacob Grimm,1987,1,North America,0.6931471805599453,1.6094379124341003,Spring,419,0,0,1,1,1,1,3,2
420,12000000,Apollo Pictures,USA,Lee H. Katzin,Action,307000,World Gone Wild,R,4,100,5.2,Bruce Dern,543,Jorge Zamacona,1987,1,North America,0.6931471805599453,1.0986122886681098,Spring,420,0,0,1,1,1,1,3,2
421,12000000,Millennial,USA,Peter Manoogian,Action,197791,Enemy Territory,R,5,89,6.5,Gary Frank,570,Stuart Kaminsky,1987,1,North America,1.0986122886681098,0.6931471805599453,Spring,421,-2,-2,1,1,2,2,1,1
422,12000000,RAI Radiotelevisione Italiana,Italy,Peter Del Monte,Drama,901364,Julia and Julia,R,2,98,5.7,Kathleen Turner,667,Peter Del Monte,1987,1,Western Europe,0.6931471805599453,0.6931471805599453,Winter,422,0,0,1,1,1,1,8,3
423,12000000,Centre du Cinéma et de l'Audiovisuel de la Fédération Wallonie-Bruxelles,Belgium,Dominique Deruddere,Drama,119919,Crazy Love,Not specified,1987,90,7,Josse De Pauw,949,Charles Bukowski,1987,1,Western Europe,0.6931471805599453,0.6931471805599453,NA,423,1,1,2,3,1,1,1,1
424,12000000,De Laurentiis Entertainment Group (DEG),USA,John D. Hancock,Drama,2325444,Weeds,R,10,115,6,Nick Nolte,717,Dorothy Tristan,1987,0,North America,1.0986122886681098,2.995732273553991,Fall,424,0,0,1,1,2,2,15,4
425,12000000,Flach Film,France,Jean-Loup Hubert,Drama,760539,The Grand Highway,R,3,104,7.5,Anémone,1208,Jean-Loup Hubert,1987,1,Western Europe,0.6931471805599453,1.0986122886681098,Spring,425,3,3,1,1,1,1,1,1
426,12000000,Laughing Kookaburra Productions,Australia,Ken Cameron,Drama,1155020,Peter Kenna's The Good Wife,R,5,100,5.8,Rachel Ward,435,Peter Kenna,1987,1,Oceania,0.6931471805599453,1.0986122886681098,Spring,426,3,3,1,1,1,1,1,1
427,12000000,Kings Road Entertainment,USA,Jerry London,Action,295000,Rent-a-Cop,R,1,96,4.3,Burt Reynolds,1347,Michael Blodgett,1987,1,North America,0.6931471805599453,2.3978952727983707,Winter,427,0,0,2,3,1,1,6,3
428,12000000,Les Films du Losange,France,Éric Rohmer,Comedy,823243,Boyfriends and Girlfriends,PG,7,103,7.7,Emmanuelle Chaulet,2657,Éric Rohmer,1987,1,Western Europe,1.9459101490553132,1.3862943611198906,Summer,428,0,0,5,5,6,4,1,1
429,12000000,Channel Four Films,UK,Stephen Frears,Comedy,1196336,Sammy and Rosie Get Laid,Not specified,10,101,6.7,Shashi Kapoor,1226,Hanif Kureishi,1987,1,Western Europe,2.8903717578961645,3.332204510175204,Fall,429,0,0,4,4,17,5,1,1
430,12000000,Balcor Film Investors,USA,Terry Leonard,Action,4546244,Death Before Dishonor,R,2,91,4.9,Fred Dryer,659,John Gatliff,1987,1,North America,0.6931471805599453,1.791759469228055,Winter,430,-2,-2,1,1,1,1,1,1
431,12000000,Tapestry Films,USA,Rick King,Thriller,500283,The Killing Time,R,10,94,5.4,Beau Bridges,763,Don Bohlinger,1987,1,North America,0.6931471805599453,1.3862943611198906,Fall,431,-3,-3,1,1,1,1,4,3
432,12000000,Channel Four Films,UK,Peter Richardson,Action,200723,Eat the Rich,R,8,90,6,Al Pillay,1069,Peter Richardson,1987,1,Western Europe,1.0986122886681098,3.332204510175204,Summer,432,2,2,2,3,2,2,1,1
433,12000000,Brigade Productions,USA,Burt Kennedy,Action,205507,The Trouble with Spies,PG-13,12,91,4,Donald Sutherland,252,Burt Kennedy,1987,1,North America,1.0986122886681098,0.6931471805599453,Winter,433,-2,-2,1,1,2,2,8,3
434,12000000,Embark Production,USA,Joe Camp,Adventure,22257624,Benji the Hunted,G,6,88,6.3,Red Steagall,2244,Joe Camp,1987,1,North America,0.6931471805599453,0.6931471805599453,Summer,434,0,0,1,1,1,1,1,1
435,12000000,First Take,USA,Fred Walton,Crime,1730337,The Rosary Murders,R,4,105,5.7,Donald Sutherland,960,William X. Kienzle,1987,1,North America,1.0986122886681098,0.6931471805599453,Spring,435,-2,-2,1,1,2,2,8,3
436,12000000,The Swimming Company,USA,Jonathan Demme,Comedy,1092911,Swimming to Cambodia,R,4,85,7.8,Spalding Gray,1763,Spalding Gray,1987,1,North America,2.3978952727983707,0.6931471805599453,Spring,436,0,0,1,1,10,5,1,1
437,12000000,Not specified,USA,Jamaa Fanaka,Comedy,1392616,Penitentiary III,R,9,90,3.7,Leon Isaac Kennedy,372,Jamaa Fanaka,1987,1,North America,0.6931471805599453,2.8903717578961645,Fall,437,0,0,1,1,1,1,2,2
438,12000000,Atlantic Entertainment Group,USA,Robert Boris,Action,1327740,Steele Justice,R,7,95,4.8,Sela Ward,403,Robert Boris,1987,1,North America,0.6931471805599453,2.3978952727983707,Summer,438,2,2,1,1,1,1,1,1
439,12000000,Compagnie Eric Rohmer (CER),France,Éric Rohmer,Comedy,215073,Four Adventures of Reinette and Mirabelle,NOT RATED,7,95,7.9,Joëlle Miquel,1331,Éric Rohmer,1987,1,Western Europe,1.9459101490553132,1.3862943611198906,Summer,439,2,2,5,5,6,4,1,1
440,12000000,New World Pictures,USA,Robert Altman,Comedy,790000,Beyond Therapy,R,4,93,4.7,Julie Hagerty,944,Christopher Durang,1987,1,North America,2.5649493574615367,2.0794415416798357,Spring,440,0,0,1,1,12,5,1,1
441,15000000,"Geffen Company, The",USA,Tim Burton,Comedy,73707461,Beetlejuice,PG,3,92,7.5,Alec Baldwin,206997,Michael McDowell,1988,0,North America,2.8903717578961645,1.3862943611198906,Spring,441,0,0,2,3,17,5,9,4
442,39000000,Eddie Murphy Productions,USA,John Landis,Comedy,128152300,Coming to America,R,6,116,7,Eddie Murphy,130485,Eddie Murphy,1988,0,North America,2.1972245773362196,1.3862943611198906,Summer,442,0,0,5,5,8,4,25,5
443,9000000,United Artists,USA,Tom Holland,Horror,33244684,Child's Play,R,11,87,6.6,Catherine Hicks,67682,Don Mancini,1988,0,North America,1.6094379124341003,3.332204510175204,Fall,443,0,0,5,5,4,3,1,1
444,28000000,Twentieth Century Fox Film Corporation,USA,John McTiernan,Action,83008852,Die Hard,R,7,131,8.2,Bruce Willis,647000,Roderick Thorp,1988,0,North America,2.4849066497880004,5.327876168789581,Summer,444,-4,-4,1,1,11,5,33,5
445,35000000,Metro-Goldwyn-Mayer (MGM),USA,Ron Howard,Action,57269863,Willow,PG,5,126,7.3,Val Kilmer,86056,George Lucas,1988,0,North America,3.044522437723423,4.624972813284271,Spring,445,0,0,5,5,20,5,13,4
446,3000000,New World Pictures,USA,Michael Lehmann,Comedy,1108462,Heathers,R,3,103,7.3,Winona Ryder,67238,Daniel Waters,1988,0,North America,2.1972245773362196,2.0794415416798357,Spring,446,0,0,3,4,8,4,9,4
447,25000000,United Artists,USA,Barry Levinson,Drama,172825435,Rain Man,R,12,133,8,Dustin Hoffman,408473,Barry Morrow,1988,0,North America,2.9444389791664403,3.332204510175204,Winter,447,0,0,2,3,18,5,7,3
448,4000000,Alive Films,USA,John Carpenter,Action,13008928,They Live,R,11,94,7.3,Roddy Piper,83379,Ray Nelson,1988,0,North America,2.302585092994046,1.6094379124341003,Fall,448,0,0,1,1,9,5,1,1
449,70000000,Touchstone Pictures,USA,Robert Zemeckis,Animation,156452370,Who Framed Roger Rabbit,PG,6,104,7.7,Bob Hoskins,153513,Gary K. Wolf,1988,0,North America,2.70805020110221,4.882801922586371,Summer,449,0,0,1,1,14,5,6,3
450,10000000,Akira Committee Company Ltd.,Japan,Katsuhiro Ôtomo,Animation,553171,Akira,R,7,124,8.1,Nozomu Sasaki,118747,Katsuhiro Ôtomo,1988,1,East Asia,1.0986122886681098,0.6931471805599453,Summer,450,0,0,1,1,2,2,1,1
451,18000000,American Entertainment Partners II L.P.,USA,Penny Marshall,Comedy,114968774,Big,PG,6,104,7.3,Tom Hanks,164257,Gary Ross,1988,0,North America,2.0794415416798357,1.0986122886681098,Summer,451,1,1,5,5,7,4,35,5
452,20000000,Touchstone Pictures,USA,Roger Donaldson,Comedy,78222753,Cocktail,R,7,104,5.8,Tom Cruise,65825,Heywood Gould,1988,0,North America,2.6390573296152584,4.882801922586371,Summer,452,0,0,2,3,13,5,27,5
453,5000000,Cristaldifilm,Italy,Giuseppe Tornatore,Drama,11990401,Cinema Paradiso,R,2,155,8.5,Philippe Noiret,171600,Giuseppe Tornatore,1988,0,Western Europe,2.1972245773362196,0.6931471805599453,Winter,453,0,0,6,5,8,4,2,2
454,19000000,TriStar Pictures,USA,Chuck Russell,Horror,8247943,The Blob,R,8,95,6.4,Shawnee Smith,24931,Theodore Simonson,1988,0,North America,1.9459101490553132,4.454347296253507,Summer,454,0,0,1,1,6,4,1,1
455,3500000,De Laurentiis Entertainment Group (DEG),USA,Stan Winston,Fantasy,4385516,Pumpkinhead,R,1,86,6.2,Lance Henriksen,15572,Ed Justin,1988,0,North America,0.6931471805599453,2.995732273553991,Winter,455,0,0,1,1,1,1,3,2
456,7500000,Metro-Goldwyn-Mayer (MGM),UK,Charles Crichton,Comedy,63493712,A Fish Called Wanda,R,8,108,7.6,John Cleese,114144,John Cleese,1988,0,Western Europe,0.6931471805599453,4.624972813284271,Summer,456,0,0,2,3,1,1,3,2
457,2000000,Sarlui / Diamant,USA,Stephen Chiodo,Comedy,15625095,Killer Klowns from Outer Space,PG-13,5,88,6.1,Grant Cramer,25440,Charles Chiodo,1988,0,North America,0.6931471805599453,0.6931471805599453,Spring,457,0,0,1,1,1,1,1,1
458,30000000,Universal Pictures,USA,Martin Brest,Action,38413606,Midnight Run,R,7,126,7.6,Robert De Niro,58318,George Gallo,1988,0,North America,1.6094379124341003,5.713732805509369,Summer,458,0,0,7,5,4,3,38,5
459,3000000,Film Futures,UK,Tony Randel,Horror,11090735,Hellbound: Hellraiser II,R,12,97,6.5,Doug Bradley,33241,Clive Barker,1988,0,Western Europe,0.6931471805599453,0.6931471805599453,Winter,459,0,0,7,5,1,1,1,1
460,15000000,Orion Pictures,USA,Alan Parker,Crime,34603943,Mississippi Burning,R,1,128,7.8,Gene Hackman,70539,Chris Gerolmo,1988,0,North America,2.1972245773362196,3.713572066704308,Winter,460,0,0,2,3,8,4,14,4
461,12000000,Paramount Pictures,USA,David Zucker,Comedy,78041829,The Naked Gun: From the Files of Police Squad!,PG-13,12,85,7.6,Leslie Nielsen,124515,Jerry Zucker,1988,0,North America,1.9459101490553132,5.560681631015528,Winter,461,-1,-0.5,1,1,6,4,8,3
462,1100000,Cannon International,USA,Newt Arnold,Action,11806119,Bloodsport,R,4,92,6.8,Jean-Claude Van Damme,63368,Sheldon Lettich,1988,0,North America,0.6931471805599453,1.0986122886681098,Spring,462,0,0,4,4,1,1,18,5
463,28000000,Twentieth Century Fox Film Corporation,USA,Mike Nichols,Comedy,64000000,Working Girl,R,12,113,6.7,Melanie Griffith,44277,Kevin Wade,1988,0,North America,2.4849066497880004,5.327876168789581,Winter,463,0,0,3,4,11,5,9,4
464,14000000,Paramount Pictures,Australia,John Cornell,Action,109305000,Crocodile Dundee II,PG,5,108,5.5,Paul Hogan,46738,Paul Hogan,1988,0,Oceania,1.0986122886681098,5.560681631015528,Spring,464,0,0,4,4,2,2,6,3
465,12500000,Universal Pictures,USA,Don Bluth,Animation,48092846,The Land Before Time,G,11,69,7.4,Pat Hingle,66623,Stu Krieger,1988,0,North America,2.302585092994046,5.713732805509369,Fall,465,0,0,2,3,9,5,1,1
466,15000000,Universal Pictures,USA,Ivan Reitman,Comedy,111936400,Twins,PG,12,107,6,Arnold Schwarzenegger,94295,William Davies,1988,0,North America,2.5649493574615367,5.713732805509369,Winter,466,0,0,3,4,12,5,22,5
467,14000000,Lorimar Film Entertainment,USA,Stephen Frears,Drama,34700000,Dangerous Liaisons,R,2,119,7.7,Glenn Close,55823,Christopher Hampton,1988,0,North America,2.8903717578961645,2.4849066497880004,Winter,467,0,0,5,5,17,5,10,4
468,17000000,The Saul Zaentz Company,USA,Philip Kaufman,Drama,10006806,The Unbearable Lightness of Being,R,2,171,7.4,Daniel Day-Lewis,28868,Milan Kundera,1988,0,North America,1.791759469228055,1.6094379124341003,Winter,468,0,0,1,1,5,3,12,4
469,10000000,Gaumont,France,Luc Besson,Adventure,3500000,The Big Blue,R,8,168,7.6,Jean-Marc Barr,40755,Luc Besson,1988,1,Western Europe,2.3978952727983707,2.8903717578961645,Summer,469,1,1,25,5,10,5,1,1
